Seq,Name,Age
3486,Tony Barnett,33
3487,Jorge McDonald,61
3488,Jeremiah Ballard,46
3489,Etta Yates,54
3490,Zachary Diaz,25
3491,Terry Warner,22
3492,Minerva Reynolds,26
3493,Troy Horton,22
3494,Luella Gray,27
3495,Craig Parks,59
3496,Francis Simmons,23
3497,Leona Manning,28
3498,Russell McCormick,25
3499,Margaret Harper,45
3500,Luke Caldwell,50
3501,Georgia Becker,43
3502,Roger Barber,30
3503,Laura Lawrence,59
3504,Nora Cox,28
3505,Margaret Potter,22
3506,Todd Burns,58
3507,Zachary Blair,46
3508,Ida Medina,63
3509,Lula Bryant,24
3510,Kyle Brewer,61
3511,Marion Becker,27
3512,Augusta Mack,39
3513,Caleb Bailey,65
3514,Logan Robbins,54
3515,Derrick Morrison,61
3516,Chad Mann,51
3517,Lenora Hunter,18
3518,Elmer Rhodes,26
3519,Tommy Newman,63
3520,Vernon Hines,28
3521,Eula Mathis,23
3522,Rebecca Newman,29
3523,Florence Tyler,37
3524,Winifred Howell,47
3525,Maude Harmon,33
3526,Jeffery Cain,18
3527,Julian Cook,42
3528,Lela Jordan,65
3529,Linnie McLaughlin,23
3530,Hunter Pittman,21
3531,Tony Hubbard,26
3532,Tom Curry,58
3533,Lucinda Black,21
3534,Richard Boone,29
3535,Martin Clark,34
3536,Ora West,46
3537,Bryan Pearson,49
3538,Austin Hampton,51
3539,Jeff Barnett,38
3540,Ethel Baker,19
3541,Jane Bush,57
3542,Lucille Harrison,28
3543,Eva Ball,61
3544,Ernest Lane,44
3545,Sally Watts,21
3546,Trevor Garcia,30
3547,Alice Pena,54
3548,Jim Beck,28
3549,Raymond Quinn,58
3550,Hulda Cox,55
3551,May Castillo,26
3552,Ryan Palmer,37
3553,Stephen Summers,34
3554,Janie Ingram,42
3555,Abbie Fernandez,57
3556,Marie Rhodes,24
3557,Eugenia Farmer,29
3558,Dean Medina,43
3559,Eunice Bryan,23
3560,Susan Robinson,29
3561,Jean Griffith,47
3562,Mitchell Alexander,26
3563,Jeremy Conner,58
3564,Ricky Elliott,26
3565,Nell Robbins,65
3566,Wesley Garza,27
3567,Alice Cummings,63
3568,Georgie Wright,36
3569,Josie Curtis,63
3570,Paul Goodwin,51
3571,Albert Norton,63
3572,Ivan Webb,22
3573,Ann Copeland,19
3574,Don Munoz,33
3575,Corey Gardner,24
3576,Stella Ramos,20
3577,Myrtle Reeves,49
3578,Ina Gomez,55
3579,Carrie Rodriquez,45
3580,Curtis Watts,58
3581,Owen Jenkins,37
3582,Dennis Cruz,54
3583,Myrtie Francis,51
3584,Lucile Walsh,64
3585,Scott Barton,59
3586,Jim Gross,48
3587,Jeff Tate,49
3588,Theodore Potter,56
3589,Frederick Fox,50
3590,Frank Bowman,31
3591,Jerry Duncan,28
3592,Elizabeth Rios,34
3593,Mabelle Norton,30
3594,Amelia Pena,60
3595,Effie Chambers,52
3596,Paul Grant,61
3597,Alan Lamb,45
3598,Gordon Harrison,50
3599,Francisco Becker,44
3600,Lily Moss,21
3601,Edgar Mendez,24
3602,Estelle Patrick,31
3603,Connor Rodgers,38
3604,Ollie Lynch,18
3605,Gertrude Harrington,58
3606,Rosalie Logan,52
3607,Victor Baldwin,38
3608,Ora Drake,24
3609,Luke Barker,54
3610,Harriet Pittman,58
3611,Georgie Fletcher,43
3612,Terry Wilson,43
3613,Leroy Price,45
3614,Bernard Roberts,56
3615,Julian Ingram,59
3616,Dennis Castro,28
3617,Katie Steele,64
3618,Maude James,47
3619,Frank Harper,40
3620,Ollie Gonzales,65
3621,Emilie Diaz,36
3622,Edgar Dixon,34
3623,Elijah Mendoza,27
3624,Leonard Zimmerman,53
3625,Ricky Greer,47
3626,Howard Ford,44
3627,Susie Walton,19
3628,Vera Mann,61
3629,Herman Burton,63
3630,Noah McGee,24
3631,James Allen,49
3632,Mary Stanley,26
3633,Iva Gomez,23
3634,Ada Moran,58
3635,Lura Wade,62
3636,Winnie Torres,45
3637,Maggie Ramsey,51
3638,Kyle Lane,21
3639,Jay Kennedy,26
3640,Addie Manning,29
3641,Marion Webster,65
3642,Harold Collier,26
3643,Jay Day,63
3644,Lois Montgomery,33
3645,Roger Walker,36
3646,Emilie Ford,23
3647,Isabelle Herrera,46
3648,Abbie Salazar,45
3649,Elijah Meyer,49
3650,Ronald Parker,36
3651,Eleanor Mendoza,59
3652,Gordon Morris,50
3653,Helen Scott,54
3654,Mitchell Holloway,49
3655,Eugenia Porter,22
3656,Ernest Moran,39
3657,Lillian Bradley,41
3658,Georgie Hammond,48
3659,May Lynch,21
3660,Alex Griffin,40
3661,Tony Dunn,46
3662,Emilie Keller,54
3663,Lucille Zimmerman,29
3664,Lillie McGee,26
3665,Danny Hart,54
3666,Lucile King,33
3667,Blake Becker,42
3668,Nina Austin,54
3669,Jane Obrien,50
3670,Carolyn Owens,64
3671,Blake Cruz,52
3672,Gregory Weaver,54
3673,Anthony Ward,52
3674,Emilie Ellis,47
3675,Dorothy Bryant,46
3676,Edwin Howard,30
3677,Bernard Jensen,54
3678,Frances Henry,33
3679,Mark Valdez,42
3680,Fanny Roberson,21
3681,Lucille Harvey,31
3682,Daniel Long,51
3683,Ivan Warner,19
3684,Nellie Jenkins,30
3685,Sean Steele,53
3686,Gerald Singleton,56
3687,Darrell Moran,60
3688,Nelle Obrien,63
3689,Peter Cruz,42
3690,Louise Taylor,22
3691,Dustin Zimmerman,49
3692,Peter McGuire,62
3693,Viola Castillo,30
3694,Nellie Jacobs,33
3695,Cecelia Mullins,23
3696,Norman Obrien,29
3697,Sam Huff,51
3698,Darrell Bowen,60
3699,Hettie McDaniel,35
3700,Theresa Potter,57
3701,Cynthia Austin,28
3702,Kate Lee,45
3703,Bertie Zimmerman,47
3704,Sophia Peterson,64
3705,Kathryn Powers,52
3706,Oscar Bennett,65
3707,Fanny Frank,18
3708,Vernon Mendoza,52
3709,Lura Foster,27
3710,Lawrence Rowe,42
3711,Amelia Murray,22
3712,Christopher Holland,28
3713,Milton Guzman,65
3714,Craig Hubbard,18
3715,Sallie Clayton,55
3716,Florence Daniels,45
3717,Myrtle Porter,42
3718,Rodney Stephens,59
3719,Theresa Paul,37
3720,Ora Austin,59
3721,Ray Allen,65
3722,Rhoda Bowman,57
3723,Maria Pearson,49
3724,Josie Pope,51
3725,Edwin Kelly,54
3726,Micheal Cummings,56
3727,Celia Cross,30
3728,Jean Washington,20
3729,Mildred Pratt,53
3730,Glenn Woods,25
3731,Glenn Perry,31
3732,Martin Shaw,42
3733,Adele Cook,35
3734,Tyler Howard,48
3735,Gilbert Barrett,54
3736,Eddie Schmidt,39
3737,Ian Cole,47
3738,Gertrude Fernandez,52
3739,Logan Mitchell,44
3740,Anthony Barrett,35
3741,Douglas Williamson,55
3742,Harvey Jennings,60
3743,Amelia Martin,48
3744,Carolyn Graves,53
3745,Zachary Welch,46
3746,Steve McDaniel,46
3747,Lily Graves,49
3748,Jimmy Murray,18
3749,Janie Hopkins,31
3750,Lester Owen,42
3751,Tommy Wolfe,45
3752,Brandon Hopkins,49
3753,Caroline Hunter,50
3754,Caroline Carr,41
3755,Mayme Bates,59
3756,Lulu Nunez,30
3757,Antonio Banks,22
3758,Noah Briggs,46
3759,Billy Copeland,29
3760,Howard Massey,55
3761,Cameron Bryan,47
3762,Esther McCarthy,37
3763,Betty Abbott,62
3764,Jose Patrick,64
3765,Mattie Fields,42
3766,Allie Christensen,56
3767,Ethel Stanley,58
3768,Logan Reese,59
3769,Sophie Steele,59
3770,Floyd McDonald,47
3771,Victoria Douglas,60
3772,Adrian Conner,58
3773,Brian Watts,62
3774,Eugenia Chambers,28
3775,Jorge Adkins,53
3776,Jeanette Pope,41
3777,Lydia Rodgers,43
3778,Lily Thompson,50
3779,Bryan Allen,45
3780,Austin Jensen,33
3781,Marc Smith,27
3782,Iva Robinson,30
3783,Frances Sandoval,29
3784,Vincent Klein,58
3785,Della Byrd,25
3786,Zachary Howard,37
3787,Clayton Bell,35
3788,Josie Craig,59
3789,Brian Robinson,45
3790,Mabel Kennedy,40
3791,John Barber,52
3792,Beatrice Knight,61
3793,Georgie Palmer,59
3794,Augusta Morgan,27
3795,Warren Love,61
3796,Lena Castillo,45
3797,Francis Hill,49
3798,Ophelia Moran,20
3799,Chris Hernandez,49
3800,Marie Roberts,22
3801,Fred Zimmerman,39
3802,Johanna Munoz,54
3803,Bobby Hart,49
3804,Carl Burns,64
3805,Clyde Lopez,32
3806,Jeremy Harrington,29
3807,Sophia Rose,43
3808,Richard Bass,56
3809,Rosetta Silva,53
3810,Oscar Smith,33
3811,Floyd Carson,38
3812,Augusta Reid,46
3813,Alma Elliott,29
3814,Effie Shaw,61
3815,Olive Fletcher,19
3816,Sadie McDonald,37
3817,Marvin Copeland,51
3818,Mabelle Bowers,33
3819,Amanda Johnston,30
3820,Max McCarthy,54
3821,Hallie Boyd,20
3822,Devin Scott,20
3823,Birdie Gibson,61
3824,Mittie Byrd,50
3825,Alma Fleming,54
3826,Charlie Rodgers,36
3827,Elsie Day,32
3828,Lucy Moran,61
3829,Sally Bowman,27
3830,Ernest Brady,53
3831,Vernon Kelly,46
3832,Dorothy Ferguson,60
3833,Olga Dawson,50
3834,Elnora Snyder,18
3835,Millie Burton,30
3836,Eva Gordon,33
3837,Theresa Becker,52
3838,Etta Erickson,20
3839,Leona Walsh,63
3840,Bess Richards,56
3841,Claudia Watson,32
3842,Dale Knight,18
3843,Kathryn Hawkins,21
3844,Jerry Cooper,52
3845,Adele Oliver,38
3846,Janie Roberson,29
3847,Agnes Lyons,62
3848,Eric Richards,62
3849,Susan Huff,31
3850,Emma Butler,43
3851,Hattie Evans,51
3852,Rosetta Sparks,45
3853,Alex Carroll,46
3854,Alma Norris,63
3855,Eddie Day,19
3856,Lettie Lamb,34
3857,Adelaide Burke,48
3858,Florence Goodman,42
3859,Albert Foster,32
3860,Alexander Chapman,40
3861,May Wallace,18
3862,Mathilda Austin,52
3863,James Erickson,55
3864,Willie Goodman,55
3865,Clara Higgins,23
3866,Edgar Abbott,33
3867,Sallie Dennis,59
3868,Gerald Crawford,27
3869,Inez Fox,31
3870,Hettie Richards,34
3871,Clara McKenzie,42
3872,Tom Rose,40
3873,Caroline Bates,23
3874,Steve Cox,23
3875,Nannie Doyle,55
3876,Nell Black,46
3877,Caleb Brooks,56
3878,Loretta Byrd,38
3879,Thomas Rogers,23
3880,Bradley Zimmerman,63
3881,Kenneth Johnson,47
3882,Julian Gilbert,28
3883,Katherine Bass,62
3884,Ian Powers,47
3885,Caleb Curtis,57
3886,Edna Marsh,20
3887,Lucas Ross,26
3888,Addie Garza,39
3889,Nellie Phillips,25
3890,Jorge Rodriquez,24
3891,Luis Lindsey,24
3892,Leona Clarke,55
3893,Essie Webb,37
3894,Gerald Carroll,34
3895,Inez Ward,62
3896,Mason Townsend,23
3897,Eric Martinez,62
3898,Stella Oliver,43
3899,Lillian Barber,34
3900,Landon Curry,23
3901,Clara French,37
3902,Dora Pratt,20
3903,Edna Carr,28
3904,Derrick Fletcher,54
3905,Brian Lee,64
3906,Wesley Doyle,31
3907,Frances Pierce,37
3908,Ernest Aguilar,25
3909,Trevor Rhodes,53
3910,Dustin Massey,41
3911,Keith Adams,44
3912,Carrie Jones,34
3913,Eleanor Chavez,24
3914,Josephine Jefferson,55
3915,Helen Atkins,20
3916,Roxie Wilkerson,31
3917,Amelia Green,18
3918,Gavin Lowe,52
3919,Jennie Logan,60
3920,Nathaniel Bishop,31
3921,Eugenia Mason,45
3922,Glen Bates,38
3923,Estella George,60
3924,Devin Coleman,47
3925,Max Estrada,28
3926,Todd Vasquez,56
3927,Bertie Weaver,58
3928,Vincent Watson,29
3929,Leona Hicks,40
3930,Glenn George,65
3931,Carl Joseph,47
3932,Mark Gray,49
3933,Eric Mann,24
3934,Garrett Castillo,51
3935,Dylan Thomas,23
3936,Kenneth Higgins,32
3937,Charlotte Craig,24
3938,Lura Sullivan,27
3939,Owen Burns,18
3940,Katherine Pittman,58
3941,Douglas Medina,43
3942,Earl Haynes,19
3943,Theodore Phelps,42
3944,Alfred Waters,43
3945,Lura Graham,32
3946,Albert Thompson,43
3947,Rose Ross,20
3948,Sally Bowman,64
3949,Lura Nichols,36
3950,Eula Wagner,39
3951,Carl Holmes,31
3952,Milton Harris,33
3953,Amy Daniels,50
3954,Adele Russell,23
3955,Matilda Steele,63
3956,Jesus Gray,52
3957,Rena Long,60
3958,Glenn Wallace,46
3959,Caleb Powell,62
3960,Katie Dean,50
3961,Olga Gray,42
3962,Wesley Cohen,40
3963,Luella Nguyen,45
3964,Marguerite Kennedy,18
3965,Ethan Larson,42
3966,Leo Ramsey,51
3967,Brent Brock,37
3968,Sarah Santiago,39
3969,Blanche Baldwin,63
3970,Lulu Robinson,37
3971,Gertrude Luna,23
3972,Addie Dawson,52
3973,Lucille Guzman,62
3974,Hannah Mason,20
3975,Allen Carlson,49
3976,Raymond Payne,59
3977,Lettie Dixon,48
3978,Aaron Padilla,19
3979,Harriett Stanley,42
3980,Jesse Oliver,53
3981,Beatrice Matthews,61
3982,Lucinda Ross,29
3983,Fred Kelley,60
3984,Willie Schmidt,27
3985,Lelia Morris,27
3986,Michael Terry,23
3987,Sadie Frank,63
3988,Antonio Barrett,34
3989,Bryan Lee,24
3990,Lester Snyder,43
3991,Victoria Foster,29
3992,Wesley Olson,62
3993,Lola Fletcher,50
3994,Lina Rice,64
3995,Bernard Hampton,31
3996,Jessie Cunningham,43
3997,Vincent Foster,46
3998,Jordan Cole,30
3999,Chris Clark,59
4000,Polly Rodriquez,32
4001,Emma Nichols,43
4002,Alex Hughes,33
4003,Beulah Oliver,60
4004,Aaron Bates,29
4005,Mina Todd,23
4006,Glen Little,60
4007,May Hall,25
4008,Alice Holmes,44
4009,George Chambers,65
4010,Flora Holloway,56
4011,Isaac Osborne,30
4012,Helena Carter,21
4013,Juan West,47
4014,Donald Ingram,49
4015,Rosetta Holmes,44
4016,Janie Hughes,40
4017,Jonathan Shaw,23
4018,Margaret Jefferson,34
4019,Clara Fleming,62
4020,Augusta Torres,55
4021,Agnes Wilkerson,34
4022,Joshua Sanders,40
4023,Brent Turner,40
4024,Martin Burns,49
4025,Jerry Floyd,26
4026,Marian Gutierrez,23
4027,Milton Knight,38
4028,Terry Rhodes,45
4029,Dora Bennett,44
4030,Nathaniel Kelly,40
4031,Mary Wheeler,44
4032,Craig Hammond,28
4033,Amelia Martinez,56
4034,Harvey Logan,19
4035,Teresa Newman,30
4036,Lelia Berry,29
4037,Derrick Mason,39
4038,Daisy Singleton,31
4039,Hattie Cunningham,52
4040,Lillian Jenkins,42
4041,Lura Lawson,31
4042,Jeff Summers,25
4043,Jeanette Gomez,20
4044,Chester Patterson,64
4045,Lottie Hansen,62
4046,Clarence Walsh,36
4047,Jerome Elliott,20
4048,Alan Soto,43
4049,Ida Cunningham,56
4050,Agnes Hanson,38
4051,Roy Wilson,58
4052,Phillip Carpenter,61
4053,Maude Cohen,59
4054,Adelaide Jimenez,24
4055,Sara Bell,63
4056,Mabel Castillo,32
4057,Danny Keller,38
4058,Sam Guzman,39
4059,Jonathan Wilkins,62
4060,Essie Phelps,64
4061,Victoria Wise,57
4062,Minerva Phelps,35
4063,Rodney Larson,57
4064,Dora Castillo,64
4065,Sadie Boyd,65
4066,Isabella Stewart,41
4067,Luella Collier,19
4068,Alice Robinson,21
4069,Gary Ingram,41
4070,Janie Long,41
4071,Lela Goodman,19
4072,Harry Douglas,54
4073,Erik Diaz,24
4074,Owen Cox,20
4075,Violet Flores,22
4076,Dora Warner,46
4077,Lester Bass,23
4078,Blake Owens,54
4079,Winifred Griffin,49
4080,Lula Francis,44
4081,Max Crawford,25
4082,Ollie Dawson,42
4083,Harvey Hart,63
4084,Della Robbins,61
4085,Norman Baldwin,45
4086,Leonard Ingram,45
4087,Lula Mathis,39
4088,Lee Chavez,50
4089,Sean Walton,53
4090,Beatrice Dixon,20
4091,Lela Kennedy,40
4092,Thomas Moody,20
4093,Chad Stevenson,28
4094,Philip Hicks,34
4095,Mitchell Bennett,56
4096,Marcus Pierce,25
4097,Earl Bailey,58
4098,Louis Turner,50
4099,Lily Patrick,63
4100,Mabelle Roberson,25
4101,Glenn Graves,53
4102,Sallie Fields,59
4103,Matilda Baldwin,19
4104,Zachary Park,40
4105,Derrick Richards,65
4106,Isabella Henry,43
4107,Sam Alexander,35
4108,Sadie Massey,34
4109,Mitchell Blake,18
4110,Hannah Simmons,51
4111,Dominic Adams,22
4112,Eric Valdez,44
4113,Anne Hansen,42
4114,Mayme Baldwin,60
4115,Martin Weber,32
4116,Beatrice Rodriquez,52
4117,Corey Mann,41
4118,Micheal Huff,28
4119,Nicholas Frank,61
4120,Angel Ruiz,20
4121,Jeremiah Duncan,24
4122,John Cohen,39
4123,Howard Barnes,20
4124,Lillian Austin,32
4125,Robert Nunez,60
4126,Jeffery Torres,52
4127,Micheal Burke,47
4128,Howard Gregory,62
4129,Catherine Schmidt,26
4130,Agnes Gray,30
4131,Warren Stevenson,46
4132,Jared Robertson,37
4133,Daisy Burke,30
4134,Gordon Gibbs,31
4135,Fanny Byrd,40
4136,Ann Bowen,20
4137,Cynthia Berry,46
4138,Marguerite Briggs,48
4139,Inez Curry,50
4140,Lucy Hogan,54
4141,Phoebe Castro,52
4142,Darrell Olson,53
4143,Rachel Vega,53
4144,Mary Bowen,48
4145,Charlotte Potter,23
4146,Rachel Medina,33
4147,Augusta Gordon,26
4148,Elijah Fields,19
4149,Bernard Hayes,57
4150,Josie Carr,34
4151,Dollie Wood,37
4152,Clara Watson,61
4153,Elijah Roy,63
4154,Delia Bailey,55
4155,Ruth Ortega,42
4156,Olive Erickson,60
4157,Edgar Thompson,21
4158,Claudia Barton,37
4159,Agnes Smith,31
4160,Kyle Fleming,38
4161,Clyde Aguilar,58
4162,Lucinda Gordon,25
4163,Luella Gonzales,25
4164,Brent Figueroa,28
4165,Dale Byrd,64
4166,Marc Christensen,44
4167,Millie McCoy,35
4168,Alan Sherman,33
4169,Agnes Green,45
4170,Lenora Warner,54
4171,Justin Daniel,62
4172,Cole Reese,53
4173,Marvin Jackson,53
4174,Mabel Saunders,36
4175,Craig Goodwin,35
4176,Olga Brewer,48
4177,Marc Blair,63
4178,Gilbert Walsh,46
4179,Bertha Morton,21
4180,Linnie Williamson,21
4181,Ryan Tucker,53
4182,Mark Lindsey,34
4183,Lelia Garrett,32
4184,Kathryn Marshall,56
4185,Zachary Perez,28
4186,Willie Mitchell,29
4187,Florence Palmer,60
4188,Etta Tate,57
4189,Isaac Howard,40
4190,Tom Jensen,27
4191,Bryan Williams,57
4192,Polly Fitzgerald,61
4193,Dorothy Barnett,27
4194,Emma Fox,39
4195,Gavin Dunn,35
4196,Stephen Peterson,56
4197,Leona McBride,38
4198,Alfred Snyder,44
4199,Irene Morgan,43
4200,Lucinda Alvarado,28
4201,Anne Harrington,42
4202,Iva Strickland,43
4203,Marion Brooks,41
4204,Frank Kelley,18
4205,Timothy Schultz,31
4206,Della Marshall,49
4207,Maggie Conner,58
4208,Etta Mitchell,23
4209,Alex Simmons,42
4210,Gussie Chambers,56
4211,Micheal Love,36
4212,Samuel Kelley,43
4213,Bertie Walsh,54
4214,Jesse Kelley,39
4215,Victoria Aguilar,62
4216,Stella Blake,52
4217,Mary Ward,57
4218,Viola Meyer,57
4219,Matthew Reyes,25
4220,Georgia Hill,62
4221,Ola Black,50
4222,Antonio Christensen,65
4223,Birdie Parsons,30
4224,Mathilda Buchanan,22
4225,Ollie Burns,32
4226,Chris Long,51
4227,Rosa Bowers,23
4228,Cole Foster,52
4229,Patrick Burns,47
4230,Lura Hale,43
4231,Minnie Tran,47
4232,Mathilda Morris,31
4233,Dale Lamb,23
4234,Mayme Houston,44
4235,Darrell Yates,21
4236,Ray Cunningham,34
4237,Lawrence Conner,18
4238,Belle Gordon,35
4239,Jacob Walton,47
4240,Olivia Schmidt,43
4241,Theodore Nash,38
4242,Tommy Bell,46
4243,Ryan West,22
4244,Adrian Malone,19
4245,Nelle Reid,42
4246,Georgia Waters,40
4247,Juan Howell,45
4248,Eugenia Newman,60
4249,Adele Jennings,52
4250,Carl Pope,63
4251,Henry Webb,57
4252,Roger Quinn,55
4253,Clifford Nguyen,57
4254,Eula Wagner,54
4255,Rose Curry,51
4256,Logan Tucker,21
4257,Jared McDonald,18
4258,Susan Armstrong,21
4259,Vera Johnston,37
4260,Ruby McCarthy,37
4261,Irene Lane,35
4262,Gilbert McCormick,33
4263,Vernon Stokes,59
4264,Delia Evans,50
4265,Bess Roberts,63
4266,Lou King,47
4267,Thomas Higgins,30
4268,Eugenia Luna,47
4269,Beatrice Dean,30
4270,Melvin Martinez,45
4271,Iva Rodriguez,35
4272,Julian Wallace,53
4273,Olive Castillo,38
4274,Danny Robbins,57
4275,Derrick Craig,19
4276,Samuel Henderson,58
4277,Randy Neal,53
4278,Bernard Graham,44
4279,Lillian Gutierrez,64
4280,Rosalie Malone,35
4281,Genevieve Bradley,47
4282,Corey McGee,22
4283,Adeline Thomas,55
4284,Jesse Howard,28
4285,Antonio Allen,49
4286,Wayne Price,35
4287,Nathan Little,28
4288,Stanley Daniels,19
4289,Herbert Alvarado,49
4290,Jorge Summers,39
4291,Minnie Douglas,59
4292,Ola Atkins,38
4293,Mitchell Nash,40
4294,Isabel Weaver,58
4295,Lucinda Little,57
4296,Andre Parks,45
4297,Bernice Hill,62
4298,Louisa Bennett,48
4299,Frederick Nunez,51
4300,Virginia Garner,57
4301,Nathaniel Bowman,57
4302,Elmer Armstrong,27
4303,Aiden Scott,25
4304,Luis Lopez,19
4305,Ethel Mathis,20
4306,Terry Lindsey,18
4307,Hettie Sparks,34
4308,Floyd Sharp,39
4309,Tom Weber,26
4310,Donald Wolfe,40
4311,John Bryan,55
4312,Daniel Wright,34
4313,Agnes Williams,44
4314,Virgie Castillo,38
4315,Ora Ortega,26
4316,Rose Douglas,20
4317,Emma Schmidt,36
4318,Calvin Mills,53
4319,Theresa Schultz,50
4320,Clarence Hardy,51
4321,Frank Dixon,46
4322,Jesse Bailey,24
4323,Charlotte Flores,41
4324,Georgia Ball,53
4325,Chester Coleman,27
4326,Olive Greer,39
4327,Hattie Ramirez,43
4328,Eric Strickland,45
4329,Lizzie Watson,33
4330,Hallie Dunn,48
4331,Carl Hughes,36
4332,Iva Patterson,27
4333,Marcus Jimenez,20
4334,Hester Carson,37
4335,Minerva Owen,43
4336,Helen Wagner,26
4337,Georgia Quinn,38
4338,Edith Bishop,62
4339,Lizzie Sandoval,28
4340,Eleanor Franklin,19
4341,Nell Berry,35
4342,Mabel Walker,39
4343,Lettie Price,38
4344,Arthur Montgomery,18
4345,Jane Elliott,28
4346,Jim Diaz,22
4347,Gilbert Todd,18
4348,Willie Weaver,24
4349,Amanda Sullivan,40
4350,Marion Gomez,23
4351,Jared Flowers,62
4352,Michael Peterson,28
4353,Charlie Ward,48
4354,Beatrice Johnson,64
4355,Mae Diaz,65
4356,Hettie Luna,21
4357,Brett Fletcher,60
4358,Hallie Ray,65
4359,Leo Holmes,63
4360,Randy Davidson,46
4361,Vernon Farmer,37
4362,Millie Bryan,57
4363,Micheal Cole,35
4364,Robert Swanson,59
4365,Ethan Rodgers,49
4366,Justin Haynes,61
4367,Olive Harmon,25
4368,Birdie Frank,37
4369,Jason Henry,37
4370,Devin James,35
4371,Hilda Medina,56
4372,Minnie Gomez,46
4373,Dorothy Payne,48
4374,Alex Roy,56
4375,Katie McCormick,20
4376,Sam Quinn,36
4377,Harry Bryant,36
4378,Ruth Reeves,21
4379,Nannie Anderson,31
4380,Helena Foster,39
4381,Jessie Craig,20
4382,Kathryn Tucker,25
4383,Melvin Reeves,19
4384,Lee Carr,51
4385,Jeffrey Hansen,64
4386,Alice Romero,23
4387,Hunter Stevens,52
4388,Ina Gardner,43
4389,Alejandro Cook,45
4390,Kevin Fitzgerald,32
4391,William McKinney,57
4392,Elijah Reid,49
4393,Julia Rivera,44
4394,Lula Holmes,60
4395,Belle Patterson,35
4396,Isaac Thomas,65
4397,Marian Ballard,44
4398,Russell Dennis,44
4399,Harold Estrada,53
4400,Todd Tran,53
4401,Bruce Bryan,21
4402,Trevor Glover,21
4403,Jim Thomas,28
4404,Mike Collier,40
4405,Lois Simon,47
4406,Phoebe Cox,44
4407,Jonathan Hall,49
4408,Sallie Cummings,62
4409,Adeline Gardner,46
4410,Violet Hubbard,52
4411,Anthony Barnett,23
4412,Maurice Wilkins,19
4413,Cole Nguyen,36
4414,Troy Rowe,50
4415,Fannie Wolfe,21
4416,Callie Johnson,45
4417,Susie Hale,37
4418,Minerva Roy,35
4419,Ernest Graham,43
4420,Jason Lucas,29
4421,Clayton Pearson,18
4422,Richard Hughes,44
4423,Lulu Barber,53
4424,Alberta McCormick,20
4425,Callie Tate,24
4426,Estelle Hogan,65
4427,Danny Alexander,36
4428,Brandon Lloyd,60
4429,Patrick Stone,33
4430,Jacob Lane,35
4431,Max Leonard,47
4432,Seth Stewart,29
4433,Phillip Clarke,47
4434,Cole Hamilton,47
4435,Rose Lee,38
4436,Gabriel Schmidt,24
4437,Jeffery Holmes,65
4438,Jacob Robbins,57
4439,Jesus Berry,47
4440,Tyler Torres,35
4441,Mabelle Reynolds,60
4442,Ida Love,58
4443,Owen Abbott,43
4444,Aaron Jefferson,38
4445,Luis Murphy,44
4446,John Garner,51
4447,Bertie Robertson,62
4448,Georgia Frank,58
4449,Bruce Summers,20
4450,Ann Willis,57
4451,Luis Ballard,40
4452,Gerald Williams,49
4453,Marc Davis,63
4454,Jerome Parks,32
4455,Aaron Copeland,61
4456,Alma Perry,37
4457,Miguel Marshall,23
4458,Mabel Morrison,50
4459,Luis Morales,54
4460,Charles Harrison,26
4461,Alvin Wilson,27
4462,Lois Lindsey,27
4463,Chad Burns,52
4464,Darrell Banks,37
4465,Helena Paul,42
4466,Lulu Martin,24
4467,Sarah Curry,24
4468,Hulda Price,53
4469,Estelle Black,23
4470,Melvin Anderson,36
4471,Estella Miller,44
4472,Travis Jenkins,31
4473,Sue Richards,53
4474,Claudia Campbell,63
4475,Mollie Copeland,41
4476,Patrick Jensen,56
4477,Carlos Gomez,27
4478,Ruth Spencer,34
4479,Henrietta Powers,63
4480,Alejandro Pierce,24
4481,Sean Todd,49
4482,Sally Schmidt,50
4483,Lula Alvarez,50
4484,Estelle Zimmerman,37
4485,Devin Ramirez,33
4486,Katie Flores,24
4487,Cecelia Collins,25
4488,Francis Williamson,33
4489,Olivia Dean,64
4490,Kyle Warner,36
4491,Charlotte Mack,44
4492,Jared Watts,33
4493,Henrietta McLaughlin,38
4494,Sylvia Padilla,22
4495,Chris Gray,60
4496,Duane Parks,47
4497,Cecelia Alvarez,25
4498,Alma Robertson,34
4499,Rebecca Carr,22
4500,Eric Ortiz,39
4501,Ella Silva,27
4502,Lina Rodgers,59
4503,Joshua Joseph,55
4504,Alexander Keller,56
4505,Luke Miller,62
4506,Bruce Williams,45
4507,Rosie Walker,46
4508,Danny Fletcher,59
4509,Mitchell Holloway,54
4510,Isabel Doyle,41
4511,Effie Perez,58
4512,Stephen Simmons,35
4513,Roger McCarthy,20
